datetime,temperature,pressure,humidity,yaw,pitch,roll,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2019-10-02 17:16:43.842364,33.865814208984375,1003.250732421875,33.61266326904297,234.5598739301857,3.3857785593150345,0.7045741936090419,-10.0715913772583,12.196593284606934,36.64239501953125,-0.061462074518203735,0.01311079878360033,1.02303946018219,0.0014440324157476425,-0.0007706731557846069,1.433398574590683e-05
2019-10-02 17:16:45.895536,33.81167984008789,1003.252685546875,27.873010635375977,235.15989238839296,3.4046956219950313,0.7105473007599239,-10.059699058532715,12.212339401245117,36.50345993041992,-0.05899371951818466,0.01311079878360033,1.0220645666122437,0.000993344932794571,0.0006901174783706665,-0.0011998354457318783
2019-10-02 17:16:47.954639,33.8297233581543,1003.268310546875,30.994871139526367,235.18277352211248,3.3887646326427996,0.6964112104163775,-10.070993423461914,12.03997802734375,37.551292419433594,-0.059734225273132324,0.012625213712453842,1.0186527967453003,-0.000995713286101818,-0.0009809993207454681,-0.00031106709502637386
